Station,Location,State,Temperature,DO,pH,Conductivity,BOD,Nitrate,Fecal_Coliform,Total_Coliform,Year,BOD_DO_Ratio,Temp_DO_Interaction,Pollution_Index,Risk_Score,Risk_Level
2682,"RIVER NIRA AT U/S OF JUBILANT ORGANOSIS, VILLAGE- NIRA (DATTAGHAT),TALUKA- BARAMATI, DISTRICT-
PUNE.",MAHARASHTRA,26.0,5.7,7.9,483.0,1.0,0.4,7.0,120.0,2023,0.17513134851138354,148.20000000000002,1.5365,5.93,Safe
2195,"RIVER NIRA AT D/S OF JUBILANT ORGANOSIS,  VILLAGE-
NIMBUT, TALUKA- BARAMATI, DISTRICT- PUNE.",MAHARASHTRA,26.0,5.7,7.3,621.0,1.0,0.4,7.0,150.0,2023,0.17513134851138354,148.20000000000002,1.8575,7.12,Safe
2681,"RIVER NIRA AT SANGAVI, VILLAGE- SANGAVI, TALUKA-
PHALTAN, DISTRICT- SATARA.",MAHARASHTRA,25.0,5.7,8.0,1567.0,1.0,0.4,9.0,130.0,2023,0.17513134851138354,142.5,3.7225,12.11,Safe
2716,"RIVER VENNA AT MAHABALESHWAR, VILLAGE. MAHABALESHWAR, TALUKA. MAHABALESHWAR, DISTRICT. SATARA.",MAHARASHTRA,20.0,5.7,6.6,42.0,1.0,0.4,7.0,95.0,2023,0.17513134851138354,114.0,0.617,1.46,Safe
2186,"RIVER VENNA AT VARYE, VILLAGE - VARYE,TALUKA- SATARA, DISTRICT- SATARA.",MAHARASHTRA,23.0,5.7,7.6,177.0,1.0,0.4,7.0,85.0,2023,0.17513134851138354,131.1,0.8719999999999999,2.91,Safe
2717,"RIVER VENNA AT MAHULI, VILLAGE- MAHULI, TALUKA- MAHULI, DISTRICT- SATARA.",MAHARASHTRA,23.0,5.7,7.4,206.0,1.0,0.4,8.0,95.0,2023,0.17513134851138354,131.1,0.9465,3.3,Safe
4253,"RIVER MUSI AT BAPUGHAT SANGAM, HYDERABAD",TELANGANA,25.0,5.7,6.8,384.0,1.0,0.4,4.0,280.0,2023,0.17513134851138354,142.5,1.574,6.08,Safe
4656,"RIVER MUSI AT MOOSARAMBAGH BRIDGE, HYDERABAD",TELANGANA,24.0,5.7,6.8,784.0,1.0,0.4,8.0,430.0,2023,0.17513134851138354,136.8,2.605,9.42,Safe
2339,"RIVER MUSI AT NAGOLE, RANGA REDDY",TELANGANA,24.0,5.7,6.9,1027.0,1.0,0.4,6.0,350.0,2023,0.17513134851138354,136.8,2.9679999999999995,10.38,Safe
4659,"RIVER MUSI - OUTLET OF NALLA CHERUVU,
PEERAJADIGUDA, RANGAREDDY",TELANGANA,24.0,5.7,7.0,1040.0,1.0,0.4,11.0,350.0,2023,0.17513134851138354,136.8,3.0015,10.46,Safe
4660,"RIVER MUSI AT PEERAJADIGUDA, RANGA REDDY",TELANGANA,24.0,5.7,7.0,1022.0,1.0,0.4,14.0,350.0,2023,0.17513134851138354,136.8,2.9699999999999998,10.38,Safe
1173,"RIVER MUSI - D/S AT PRATAPASINGARAM , SHAMSHABAD",TELANGANA,24.0,5.7,6.8,1005.0,1.0,0.4,11.0,350.0,2023,0.17513134851138354,136.8,2.9315,10.29,Safe
4657,"RIVER MUSI AT PILLAIPALLI, RANGAREDDY",TELANGANA,24.0,5.7,7.0,998.0,1.0,0.4,11.0,350.0,2023,0.17513134851138354,136.8,2.9175000000000004,10.25,Safe
4254,"RIVER MUSI  AT RUDRAVELLY BRIDGE,YADADRI",TELANGANA,18.0,5.7,6.8,1025.0,1.0,0.4,7.0,70.0,2023,0.17513134851138354,102.60000000000001,2.5455,9.26,Safe
4658,"RIVER MUSI AT VALIGONDA BRIDGE, NALGONDA DIST",TELANGANA,18.0,5.7,6.7,1159.0,1.0,0.4,8.0,79.0,2023,0.17513134851138354,102.60000000000001,2.8285,10.02,Safe
3082,"RIVER MUSI AT SOLIPET (KASANIGUDA), NALGONDA",TELANGANA,18.0,5.7,7.4,1101.0,1.0,0.4,7.0,49.0,2023,0.17513134851138354,102.60000000000001,2.666,9.59,Safe
5106,"RIVER MUSI AT BHEEMARAM BRIDGE, BHEEMARAM (V), KETHEPALLY (M), NALGONDA (D)",TELANGANA,19.0,5.7,7.5,1154.0,1.0,0.4,5.0,33.0,2023,0.17513134851138354,108.3,2.7449999999999997,9.8,Safe
5107,"RIVER MUSI BEFORE CONFLUENCE OF RIVER KRISHNA AT WADAPALLY (V), DAMARACHARLA (M), NALGONDA(D)",TELANGANA,18.0,5.7,7.3,1121.0,1.0,0.4,6.0,39.0,2023,0.17513134851138354,102.60000000000001,2.6895000000000002,9.65,Safe
1189,"RIVER BHIMA AT PUNE (MUTHA RIVER) AT U/S OF VITHALWADI NEAR SHANKAR MANDIR, VILLAGE.
VITHALWADI, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA,27.5,5.7,7.1,499.0,1.0,0.4,10.0,275.0,2023,0.17513134851138354,156.75,1.8054999999999999,6.93,Safe
1190,"RIVER BHIMA AT D/S OF BUNDGARDEN, VILLAGE YERWADA, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA,27.0,5.7,6.9,339.0,1.0,0.4,25.0,425.0,2023,0.17513134851138354,153.9,1.733,6.67,Safe
2655,"RIVER BHIMA AT KOREGAON NEAR KOREGAON BRIDGE,
VILLAGE- KOREGAON,TALUKA- SHIRUR, DISTRICT- PUNE.",MAHARASHTRA,26.0,5.7,7.4,210.0,1.0,0.4,9.0,200.0,2023,0.17513134851138354,148.20000000000002,1.1135,4.12,Safe
1191,"RIVER BHIMA AFTER CONFLUENCE WITH MULA-MUTHA
AT PARGAON NEAR VASANT BANDARA,VILLAGE- PARGAON,TALUKA- DAUND, DISTRICT- PUNE.",MAHARASHTRA,27.0,5.7,7.4,347.0,1.0,0.4,8.0,110.0,2023,0.17513134851138354,153.9,1.2510000000000001,4.75,Safe
1192,"RIVER BHIMA  AT DAUND NEAR MAHADEV
TEMPLE,VILLAGE- DAUND, TALUKA- DAUND, DISTRICT- PUNE.",MAHARASHTRA,27.0,5.7,7.5,349.0,1.0,0.4,10.0,95.0,2023,0.17513134851138354,153.9,1.2355,4.68,Safe
2656,"RIVER BHIMA BACKWATER OF UJANI DAM, NEAR RAW WATER PUMP HOUSE, VILLAGE- KUMBARGAON, TALUKA- INDAPUR, DISTRICT- PUNE.",MAHARASHTRA,27.0,5.7,7.4,332.0,1.0,0.4,7.0,170.0,2023,0.17513134851138354,153.9,1.3094999999999999,5.0,Safe
1188,"RIVER BHIMA AT NARSINGPUR  NEAR SANGAM BRIDGE AFTER CONFLUENCE WITH NIRA, VILLAGE- NARSINGPUR, TALUKA-MALSHIRAS, DISTRICT-
SOLAPUR.",MAHARASHTRA,29.0,5.7,8.0,722.0,1.0,0.4,7.0,75.0,2023,0.17513134851138354,165.3,1.9469999999999998,7.42,Safe
30046,"RIVER BHIMA AT TAKLI, SOLAPUR, (MAHARASHTRA)",MAHARASHTRA,22.0,5.7,8.3,1656.0,1.0,0.4,45.0,350.0,2023,0.17513134851138354,125.4,4.2844999999999995,13.22,Safe
28,"RIVER BHIMA AT TAKLI NEAR KARNATAKA BORDER, VILLAGE- TAKALI, TALUKA- SOUTH SOLAPUR,  DISTRICT-
SOLAPUR.",MAHARASHTRA,29.0,5.7,7.8,950.0,1.0,0.4,6.0,80.0,2023,0.17513134851138354,165.3,2.4090000000000003,8.87,Safe
5582,"RIVER BHIMA DOWNSTREAM, DHULKED VILL",KARNATAKA,29.0,5.7,7.0,826.0,1.0,0.4,540.0,1600.0,2023,0.17513134851138354,165.3,5.242,14.88,Safe
1183,RIVER BHIMA AT D/S OF ROAD BRIDGE AT GANGAPUR VILLAGE,KARNATAKA,25.0,5.7,7.4,1050.0,1.0,0.4,230.0,1600.0,2023,0.17513134851138354,142.5,5.225,14.85,Safe
1184,RIVER BHIMA AT FEROZABAD VILLAGE (D/S),KARNATAKA,24.0,5.7,7.7,880.0,1.0,0.4,140.0,1100.0,2023,0.17513134851138354,136.8,4.0,12.67,Safe
1888,RIVER BHIMA AT CONFLUENCE OF JEWARGI TOWN SEWAGE DISPOSAL POINT,KARNATAKA,24.0,5.7,7.7,818.0,1.0,0.4,20.0,350.0,2023,0.17513134851138354,136.8,2.5709999999999997,9.33,Safe
30057,RIVER BHIMA AT GANGAPUR (BANGALORE),KARNATAKA,24.0,5.7,8.1,1270.0,1.0,0.4,790.0,4900.0,2023,0.17513134851138354,136.8,11.455,21.74,Safe
1167,RIVER BHIMA AT D/S OF BDG. NEAR YADGIR,KARNATAKA,26.0,5.7,8.1,390.0,1.0,0.4,33.0,280.0,2023,0.17513134851138354,148.20000000000002,1.6295000000000002,6.29,Safe
5158,"RIVER HUNDRI AT GAJULADINNE RESERVOIR GAJULADINNE (V),GONEGANDLA (M)",ANDHRA PRADESH,21.0,5.7,6.9,547.0,1.0,0.4,173.0,501.0,2023,0.17513134851138354,119.7,2.4850000000000003,9.09,Safe
2350,"RIVER HUNDRI AT LAXMIPURAM (V),  KALLUR (M)",ANDHRA PRADESH,22.0,5.7,7.4,1152.0,1.0,0.4,146.0,575.0,2023,0.17513134851138354,125.4,3.7654999999999994,12.2,Safe
1091,RIVER BHADRA AT MALLESWARAM D/S OF KIOCL,KARNATAKA,20.0,5.7,7.0,70.0,1.0,0.4,12.0,110.0,2023,0.17513134851138354,114.0,0.7030000000000001,1.97,Safe
2771,RIVER BHADRA AT U/S OF KIOCL,KARNATAKA,20.0,5.7,6.9,61.0,1.0,0.4,11.0,110.0,2023,0.17513134851138354,114.0,0.6835,1.86,Safe
2765,RIVER BHADRA AT U/S OF MPM,KARNATAKA,26.0,5.7,7.0,103.0,1.0,0.4,13.0,110.0,2023,0.17513134851138354,148.20000000000002,0.7705000000000001,2.36,Safe
1387,RIVER BHADRA AT D/S OF BHADRAVATHI,KARNATAKA,26.0,5.7,7.0,100.0,1.0,0.4,78.0,920.0,2023,0.17513134851138354,148.20000000000002,2.077,7.85,Safe
4105,"RIVER BHADRA D/S MYSORE PAPER MILL (MPM), BHADRAWATI, SHIVAMOGGA",KARNATAKA,26.0,5.7,7.1,111.0,1.0,0.4,11.0,110.0,2023,0.17513134851138354,148.20000000000002,0.7835000000000001,2.43,Safe
1169,"RIVER BHADRA AT D/S OF KIOCL ROAD BRIDGE, NEAR
HOLEHUNNUR",KARNATAKA,26.0,5.7,7.0,122.0,1.0,0.4,13.0,140.0,2023,0.17513134851138354,148.20000000000002,0.8534999999999999,2.82,Safe
1911,"RIVER CHANDRABHAGA AT U/S OF PANDHARPUR TOWN, VILLAGE. GURSALE, TALUKA. PANDHARPUR, DISTRICT. SOLAPUR.",MAHARASHTRA,25.0,5.7,7.7,672.0,1.0,0.4,9.0,110.0,2023,0.17513134851138354,142.5,1.9025000000000003,7.27,Safe
1912,"RIVER CHANDRABHAGA AT D/S OF PANDHARPUR TOWN REAR VISHNUPANT MANDIR, VILLAGE. GOPALPUR, TALUKA. PANDHARPUR DISTRICT. SOLAPUR.",MAHARASHTRA,25.0,5.7,7.8,745.0,1.0,0.4,10.0,140.0,2023,0.17513134851138354,142.5,2.095,7.91,Safe
1163,RIVER GHATAPRABHA AT W.A. POINT TO GOKAK TOWN,KARNATAKA,24.0,5.7,7.8,196.0,1.0,0.4,350.0,920.0,2023,0.17513134851138354,136.8,2.677,9.62,Safe
4104,"RIVER GHATAPRABHA DAVALSHWAR BARRAGE
JACKWELL FOR DRINKING WATER SUPPLY",KARNATAKA,18.0,5.7,6.4,208.0,1.0,0.4,350.0,920.0,2023,0.17513134851138354,102.60000000000001,2.701,9.69,Safe
1185,RIVER GHATAPRABHA AT D/S OF MUDHOL ROAD CROSS BDG.,KARNATAKA,17.0,5.7,6.3,268.0,1.0,0.4,430.0,920.0,2023,0.17513134851138354,96.9,2.941,10.31,Safe
2665,"RIVER GHOD AT SHIRUR, VILLAGE. SHIRUR, TALUKA. SHIRUR, DISTRICT. PUNE.",MAHARASHTRA,26.0,5.7,7.5,431.0,1.0,0.4,7.0,200.0,2023,0.17513134851138354,148.20000000000002,1.5525,5.99,Safe
2669,"RIVER INDRAYANI  AT U/S OF MOSHIGAON,VILLAGE- MOSHI, TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,25.0,5.7,7.0,216.0,1.0,0.4,8.0,85.0,2023,0.17513134851138354,142.5,0.9515,3.33,Safe
2668,"RIVER INDRAYANI AT D/S OF MOSHI VILLAGE. VILLAGE- MOSHI,  TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,26.0,5.7,7.0,210.0,1.0,0.4,10.0,170.0,2023,0.17513134851138354,148.20000000000002,1.07,3.91,Safe
2197,"RIVER INDRAYANI AT D/S OF ALANDIGAON, VILLAGE. ALANDIGAON, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA,26.0,5.7,7.0,190.0,1.0,0.4,8.0,140.0,2023,0.17513134851138354,148.20000000000002,0.982,3.48,Safe
1895,RIVER KAGINA D/S OF SEWAGE DISPOSAL POINT,KARNATAKA,24.0,5.7,7.7,340.0,1.0,0.4,49.0,240.0,2023,0.17513134851138354,136.8,1.4935,5.76,Safe
2777,RIVER KAGINA AT SHAHABAD BRIDGE,KARNATAKA,24.0,5.7,7.7,339.0,1.0,0.4,63.0,540.0,2023,0.17513134851138354,136.8,1.9625000000000001,7.47,Safe
4500,"RIVER KAGINA AT D/S OF BRIDGE CUM BARRAGE, SADEM",KARNATAKA,24.0,5.7,7.9,316.0,1.0,0.4,14.0,20.0,2023,0.17513134851138354,136.8,1.063,3.88,Safe
2189,"RIVER KOYNA AT KARAD, VILLAGE- KARAD,TALUKA- KARAD, DISTRICT- SATARA.",MAHARASHTRA,26.0,5.7,7.5,65.0,1.0,0.4,7.0,110.0,2023,0.17513134851138354,148.20000000000002,0.6855,1.87,Safe
1187,RIVER MALPRABHA AT D/S OF KHANAPUR VILLAGE,KARNATAKA,22.0,5.7,6.5,190.0,1.0,0.4,350.0,920.0,2023,0.17513134851138354,125.4,2.665,9.59,Safe
1164,"RIVER MALAPRABHA AT WATER ABSTRACTION POINT TO HUBLI, DHARWAD",KARNATAKA,24.0,5.7,7.7,268.0,1.0,0.4,280.0,920.0,2023,0.17513134851138354,136.8,2.716,9.73,Safe
2764,RIVER MALAPRABHA AT BADAMI BRIDGE,KARNATAKA,18.0,5.7,7.6,708.0,1.0,0.4,540.0,920.0,2023,0.17513134851138354,102.60000000000001,3.986,12.65,Safe
1186,RIVER MALAPRABHA AT D/S OF AIHOLE TOWN,KARNATAKA,18.0,5.7,8.1,758.0,1.0,0.4,350.0,1600.0,2023,0.17513134851138354,102.60000000000001,4.821,14.18,Safe
4098,RIVER MARKANDEYA AT RAKKASAKOPPA RESRVOIR,KARNATAKA,20.0,5.7,6.9,190.0,1.0,0.4,270.0,920.0,2023,0.17513134851138354,114.0,2.545,9.26,Safe
2193,"RIVER MULA AT AUNDH BRIDGE, VILLAGE-
AUNDHGAON,TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,27.0,5.7,7.0,249.0,1.0,0.4,10.0,200.0,2023,0.17513134851138354,153.9,1.193,4.49,Safe
2194,"RIVER MULA AT HARRISON BRIDGE NEAR MULA- PAWANA SANGAM, VILLAGE- BOPODI,TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,27.5,5.7,7.0,246.0,1.0,0.4,14.0,275.0,2023,0.17513134851138354,156.75,1.3054999999999999,4.98,Safe
2192,"RIVER MULA-MUTHA  AT MUNDHAWA BRIDGE,VILLAGE- MUNDHAWA,TALUKA- HAWELI,DISTRICT- PUNE.",MAHARASHTRA,27.0,5.7,7.1,337.0,1.0,0.4,20.0,540.0,2023,0.17513134851138354,153.9,1.8940000000000001,7.24,Safe
2677,"RIVER MULA-MUTHA AT D/S OF THEUR, VILLAGE.
THEUR, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA,25.0,5.7,7.0,326.0,1.0,0.4,13.0,280.0,2023,0.17513134851138354,142.5,1.4715,5.67,Safe
1177,"RIVER MUNNERU B/C WITH KRISHNA, KEESARA (V & M)","ANDHRA
PRADESH",26.0,5.7,7.6,585.0,1.0,0.4,3.0,39.0,2023,0.17513134851138354,148.20000000000002,1.6129999999999998,6.23,Safe
4251,"RIVER KRISHNA - D/S OF MUNNERU RIVER, PRAKASH
NAGAR, KHAMMAM",TELANGANA,24.8,5.7,7.2,343.0,1.0,0.4,2.0,23.0,2023,0.17513134851138354,141.36,1.1035,4.07,Safe
2680,"RIVER MUTHA  AT KHADAKVASLA DAM, VILLAGE- KHADAKVASLA,TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,25.0,5.7,7.3,59.0,1.0,0.4,4.0,80.0,2023,0.17513134851138354,142.5,0.624,1.5,Safe
2679,"RIVER MUTHA AT DECCAN BRIDGE, VILLAGE- DECCAN,TALUKA- PUNE, DISTRICT- PUNE.",MAHARASHTRA,27.5,5.7,6.8,394.0,1.0,0.4,25.0,900.0,2023,0.17513134851138354,156.75,2.5555000000000003,9.29,Safe
2678,"RIVER MUTHA  NEAR VEER SAVARKAR BHAVAN,
VILLAGE- PUNE  M.C, TALUKA- PUNE, DISTRICT -PUNE.",MAHARASHTRA,27.5,5.7,6.9,433.0,1.0,0.4,20.0,900.0,2023,0.17513134851138354,156.75,2.626,9.48,Safe
2191,"RIVER MUTHA AT SANGAM BRIDGE NEAR GANAPATHYGHAT, VILLAGE. SHIVAJI NAGAR, TALUKA.
PUNE, DISTRICT. PUNE.",MAHARASHTRA,27.0,5.7,6.9,376.0,1.0,0.4,30.0,550.0,2023,0.17513134851138354,153.9,2.002,7.61,Safe
1178,"RIVER PALLERU B/C WITH KRISHNA, JAGGAIAPET (V &M)",ANDHRA PRADESH,25.0,5.7,7.5,880.0,1.0,0.4,3.0,39.0,2023,0.17513134851138354,142.5,2.2030000000000003,8.25,Safe
1904,"RIVER PANCHAGANGA AT U/S OF KOLHAPUR TOWN NEAR BALINGA PUMPING STATION, VILLAGE-BALINGA,
TALUKA- KARVIR, DISTRICT- KOLHAPUR.",MAHARASHTRA,24.0,5.7,7.4,85.0,1.0,0.4,6.0,24.0,2023,0.17513134851138354,136.8,0.5950000000000001,1.32,Safe
1905,"RIVER PANCHAGANGA AT D/S OF KOLHAPUR TOWN AT GANDHI NAGAR NEAR NH.4 BRIDGE AND MIDC, VILLAGE. UCHEGAON, TALUKA. KOLHAPUR, DISTRICT.
KOLHAPUR.",MAHARASHTRA,24.0,5.7,7.4,83.0,1.0,0.4,6.0,22.0,2023,0.17513134851138354,136.8,0.5880000000000001,1.28,Safe
1311,"RIVER PANCHAGANGA AT ICHALKARANJI NEAR MIDC INTAKE WELL. VILLAGE. SHIRADHWAD (ICHALKARANJI
GHAT), TALUKA.HATKANANGALE, DISTRICT. KOLHAPUR.",MAHARASHTRA,24.0,5.7,7.3,84.0,1.0,0.4,6.0,25.0,2023,0.17513134851138354,136.8,0.5945,1.32,Safe
2163,"RIVER PANCHAGANGA AT SHIROL NEAR SHIROL INTAKE WELL, VILLAGE- SHIROL, TALUKA- SHIROL, DISTRICT- KOLHAPUR.",MAHARASHTRA,24.0,5.7,7.6,155.0,1.0,0.4,4.0,21.0,2023,0.17513134851138354,136.8,0.7275,2.12,Safe
2196,"RIVER PAWANA AT SANGAVIGAON,  VILLAGE- SANGAVIGAON, TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,26.0,5.7,7.0,223.0,1.0,0.4,12.0,350.0,2023,0.17513134851138354,148.20000000000002,1.3690000000000002,5.25,Safe
2692,"RIVER PAWANA AT RAVET WEIR, VILLAGE. RAVET, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA,26.0,5.7,7.0,114.0,1.0,0.4,4.0,85.0,2023,0.17513134851138354,148.20000000000002,0.7415,2.2,Safe
2693,"RIVER PAWANA AT CHINCHWADGAON, VILLAGE. CHINCHWADGAON, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA,26.0,5.7,6.9,190.0,1.0,0.4,11.0,350.0,2023,0.17513134851138354,148.20000000000002,1.3014999999999999,4.97,Safe
2694,"RIVER PAWANA  AT PIMPRIGAON, VILLAGE- PIMPRIGAON, TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,26.0,5.7,7.0,245.0,1.0,0.4,14.0,425.0,2023,0.17513134851138354,148.20000000000002,1.5285000000000002,5.9,Safe
2690,"RIVER PAWANA  AT KASARWADI, VILLAGE- KASARWADI, TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,26.0,5.7,7.0,243.0,1.0,0.4,12.0,425.0,2023,0.17513134851138354,148.20000000000002,1.5215,5.87,Safe
2691,"RIVER PAWANA  AT  DAPODI BRIDGE, AT PAWANA- MULLA SANGAM,  VILLAGE- DAPODI, TALUKA- HAWELI,
DISTRICT- PUNE.",MAHARASHTRA,25.0,5.7,7.0,229.0,1.0,0.4,14.0,540.0,2023,0.17513134851138354,142.5,1.669,6.44,Safe
2705,"RIVER SINA   NEAR LABOTI TOLL NAKA, VILLAGE. LABOTI, TALUKA. MOHAL, DISTRICT. SOLAPUR.",MAHARASHTRA,28.0,5.7,7.7,755.0,1.0,0.4,9.0,115.0,2023,0.17513134851138354,159.6,2.076,7.85,Safe
1168,RIVER TUNGA AT D/S OF SHIMOGA TOWN,KARNATAKA,26.0,5.7,6.5,88.0,1.0,0.4,110.0,1400.0,2023,0.17513134851138354,148.20000000000002,2.821,10.0,Safe
4106,RIVER TUNGA U/S SHIVAMOGGA CITY,KARNATAKA,25.0,5.7,6.5,66.0,1.0,0.4,17.0,210.0,2023,0.17513134851138354,142.5,0.8525,2.81,Safe
1896,RIVER TUNGABHADRA AT CONFLUENCE POINT OF TUNGA AND BHADRA AT KUDLI,KARNATAKA,25.0,5.7,6.8,100.0,1.0,0.4,4.0,220.0,2023,0.17513134851138354,142.5,0.9160000000000001,3.15,Safe
38,RIVER TUNGABHADRA AT HONNALI BRIDGE,KARNATAKA,25.0,5.7,7.4,92.0,1.0,0.4,17.0,170.0,2023,0.17513134851138354,142.5,0.8445,2.77,Safe
1029,RIVER TUNGABHADRA AT HARALAHALLI BRIDGE,KARNATAKA,27.0,5.7,7.4,123.0,1.0,0.4,17.0,170.0,2023,0.17513134851138354,153.9,0.9065,3.1,Safe
2766,RIVER TUNGABHADRA AT NEW BRIDGE,KARNATAKA,25.0,5.7,7.1,102.0,1.0,0.4,4.0,140.0,2023,0.17513134851138354,142.5,0.8,2.52,Safe
2768,RIVER TUNGABHADRA AT D/S OF HARIHAR POLYFIBERS,KARNATAKA,26.0,5.7,7.0,250.0,1.0,0.4,11.0,170.0,2023,0.17513134851138354,148.20000000000002,1.1515,4.3,Safe
2767,RIVER TUNGABHADRA AT U/S OF HARIHAR POLYFIBERS,KARNATAKA,25.0,5.7,7.1,96.0,1.0,0.4,11.0,220.0,2023,0.17513134851138354,142.5,0.9185000000000001,3.16,Safe
2770,RIVER TUNGABHADRA AT HARIHAR WATER SUPPLY INTAKE,KARNATAKA,26.0,5.7,7.1,128.0,1.0,0.4,700.0,4300.0,2023,0.17513134851138354,148.20000000000002,8.136,18.66,Safe
2769,RIVER TUNGABHADRA AT JACKWELL POINT,KARNATAKA,27.0,5.7,7.0,133.0,1.0,0.4,13.0,350.0,2023,0.17513134851138354,153.9,1.1905000000000001,4.48,Safe
5591,RIVER TUNGABHADRA AT NADIHARALAHALLI,KARNATAKA,27.0,5.7,7.1,119.0,1.0,0.4,21.0,280.0,2023,0.17513134851138354,153.9,1.0695,3.91,Safe
5592,RIVER TUNGABHADRA  AT AIRANI,KARNATAKA,27.0,5.7,7.6,116.0,1.0,0.4,17.0,220.0,2023,0.17513134851138354,153.9,0.9675,3.41,Safe
4495,RIVER TUNGABHADRA AT ARAVI,KARNATAKA,27.0,5.7,7.7,152.0,1.0,0.4,9.0,170.0,2023,0.17513134851138354,153.9,0.9525,3.33,Safe
5593,RIVER TUNGABHADRA AT HIREBIDARI,KARNATAKA,27.0,5.7,7.7,120.0,1.0,0.4,17.0,240.0,2023,0.17513134851138354,153.9,1.0055,3.6,Safe
5594,RIVER TUNGABHADRA AT KONANATHAMBIGE,KARNATAKA,27.0,5.7,7.6,136.0,1.0,0.4,18.0,170.0,2023,0.17513134851138354,153.9,0.934,3.24,Safe
5595,RIVER TUNGABHADRA AT SOMALAPURA,KARNATAKA,27.0,5.7,7.1,137.0,1.0,0.4,21.0,350.0,2023,0.17513134851138354,153.9,1.2105000000000001,4.57,Safe
5596,RIVER TUNGABHADRA AT KURUVATHI,KARNATAKA,27.0,5.7,7.3,145.0,1.0,0.4,33.0,130.0,2023,0.17513134851138354,153.9,0.9144999999999999,3.14,Safe
4494,RIVER TUNGABHADRA AT MYLARA,KARNATAKA,27.0,5.7,7.4,164.0,1.0,0.4,13.0,110.0,2023,0.17513134851138354,153.9,0.8925,3.02,Safe
2776,RIVER TUNGABHADRA AT D/S OF GANGAWATHI,KARNATAKA,22.0,5.7,7.3,328.0,1.0,0.4,280.0,1600.0,2023,0.17513134851138354,125.4,3.856,12.38,Safe
29,RIVER TUNGABHADRA AT ULENOOR,KARNATAKA,17.0,5.7,6.5,69.0,1.0,0.4,48.0,79.0,2023,0.17513134851138354,96.9,0.7084999999999999,2.01,Safe
3558,"RIVER TUNGABHADRA AT DADESUGUR BRIDGE
GAUGING STATION",KARNATAKA,27.0,5.7,8.3,676.0,1.0,0.4,280.0,1600.0,2023,0.17513134851138354,153.9,4.552,13.71,Safe
30054,RIVER TUNGABHADRA AT HOCHECHALLI (BANGALORE),KARNATAKA,24.0,5.7,8.2,921.0,1.0,0.4,70.0,280.0,2023,0.17513134851138354,136.8,2.7470000000000003,9.81,Safe
1785,RIVER TUNGABHADRA AT MANTHRALAYAM (V & M),ANDHRA PRADESH,21.0,5.7,7.3,964.0,1.0,0.4,163.0,602.0,2023,0.17513134851138354,119.7,3.4555000000000002,11.53,Safe
1174,"RIVER TUNGABHADRA AT KURNOOL U/S, BHAVAPURAM
(V), KURNOOL (M)","ANDHRA
PRADESH",22.0,5.7,7.3,1360.0,1.0,0.4,177.0,549.0,2023,0.17513134851138354,125.4,4.189,13.04,Safe
4388,"RIVER TUNGABHADRA, UPSTREAM OF KURNOOL TOWN BEFORE JOINING CITY DOMESTIC SEWAGE AND AFTER
M/S RAYALASEEMA ALKALIES INDUSTRIES NEAR SIVALAYAM TEMPLE, GONDIPARLA (V), KURNOOL (M)",ANDHRA PRADESH,18.0,5.7,6.8,1329.0,1.0,0.4,162.0,613.0,2023,0.17513134851138354,102.60000000000001,4.2005,13.06,Safe
4389,"RIVER TUNGABHADRA, DOWNSTREAM OF KURNOOL TOWN AFTER JOINING CITY DOMESTIC SEWAGE,
PADIDEMPADU (V),",ANDHRA PRADESH,21.0,5.7,7.0,720.0,1.0,0.4,177.0,649.0,2023,0.17513134851138354,119.7,3.059,10.6,Safe
4379,"RIVER UPPUTERU BEFORE CONFLUENCE WITH SEA, AT
CHINNA GOLLAPALEM  (V), KRUTHIVENNU (M)","ANDHRA
PRADESH",24.0,5.7,7.6,34400.0,1.0,0.4,3.0,36.0,2023,0.17513134851138354,136.8,69.23849999999999,38.92,Moderate
2711,"RIVER URMODI  AT NAGTHNE KT WARE, VILLAGE- NAGTHANE,TALUKA- SATARA, DISTRICT- SATARA.",MAHARASHTRA,25.0,5.7,7.3,174.0,1.0,0.4,8.0,95.0,2023,0.17513134851138354,142.5,0.8825,2.97,Safe
